,0
0,-3.878581
1,-4.351101
2,-2.868343
3,-3.403966
4,-3.549659
5,-3.113019
6,-4.907033
7,-2.868343
8,-3.639164
9,-4.324437
10,-4.648031
11,-4.684942
12,-4.472606
13,-4.890055
14,-4.351101
15,-4.253329
16,-4.472606
17,-3.40149
18,-4.326655
19,-5.095388
20,-4.324437
21,-4.435575
22,-1.77013
23,-3.639164
24,-3.978419
25,-4.326655
26,-3.978419
27,-3.549659
28,-4.890055
29,-4.253329
30,-4.648031
31,-3.40149
32,-2.706756
33,-4.435575
34,-5.095388
35,-1.77013
36,-3.387205
37,-4.907033
38,-4.864866
39,-2.917317
40,-3.695419
41,-3.113019
