,0
0,-4.084049
1,-4.231875
2,-4.885875
3,-4.084049
4,-4.599834
5,-4.346429
6,-4.512769
7,-5.173864
8,-4.980159
9,-4.346429
10,-4.656972
11,-4.641922
12,-4.784565
13,-4.646612
14,-4.646612
15,-1.799262
16,-4.788304
17,-4.515756
18,-4.784565
19,-5.356302
20,-4.617868
21,-4.231875
22,-1.585097
23,-1.799262
24,-4.654895
25,-5.356302
26,-4.617868
27,-4.641922
28,-4.885875
29,-4.247493
30,-4.100649
31,-4.972176
32,-4.788304
33,-4.247493
34,-4.654895
35,-4.656972
36,-5.022006
37,-3.094663
38,-4.980159
39,-3.094663
40,-4.972176
