,0
0,12.0
1,3.0
2,2.0
3,3.0
4,5.0
5,15.0
6,2.0
7,4.0
8,14.0
9,3.0
10,17.0
11,8.0
12,6.0
13,8.0
14,15.0
15,3.0
16,4.0
17,3.0
18,1.0
19,10.0
20,4.0
21,2.0
22,6.0
23,16.0
24,11.0
25,6.0
26,15.0
27,8.0
28,2.0
29,12.0
30,9.0
31,8.0
32,1.0
33,11.0
34,10.0
35,13.0
36,11.0
37,6.0
38,1.0
39,9.0
40,5.0
41,5.0
42,17.0
43,12.0
44,2.0
45,3.0
46,16.0
47,1.0
48,5.0
49,13.0
50,13.0
51,14.0
52,3.0
53,8.0
54,1.0
55,3.0
56,10.0
57,8.0
58,4.0
59,8.0
60,1.0
61,1.0
62,15.0
63,9.0
64,17.0
65,11.0
66,5.0
67,12.0
68,12.0
69,13.0
70,8.0
71,1.0
72,4.0
73,12.0
74,14.0
75,9.0
76,15.0
77,1.0
78,3.0
79,11.0
80,11.0
81,5.0
82,4.0
83,2.0
84,8.0
85,3.0
86,8.0
87,5.0
88,3.0
89,8.0
90,6.0
91,1.0
92,6.0
93,6.0
94,1.0
95,6.0
96,2.0
97,5.0
98,10.0
99,4.0
100,4.0
101,1.0
102,10.0
103,2.0
104,6.0
105,17.0
106,8.0
107,1.0
108,16.0
109,8.0
110,13.0
111,13.0
112,6.0
113,11.0
114,6.0
115,14.0
116,2.0
117,3.0
118,11.0
119,15.0
120,3.0
121,6.0
122,12.0
123,13.0
124,2.0
125,3.0
126,2.0
127,1.0
128,16.0
129,5.0
130,9.0
131,3.0
132,17.0
133,10.0
134,16.0
135,10.0
136,3.0
137,9.0
138,11.0
139,3.0
140,11.0
141,8.0
142,1.0
143,6.0
144,13.0
145,1.0
146,4.0
147,6.0
148,12.0
149,1.0
150,11.0
151,2.0
152,4.0
153,1.0
154,1.0
155,13.0
156,5.0
157,6.0
158,6.0
159,6.0
160,10.0
161,5.0
162,2.0
163,2.0
164,4.0
165,2.0
166,6.0
167,9.0
168,8.0
169,11.0
170,13.0
171,2.0
172,6.0
173,1.0
174,11.0
175,15.0
176,12.0
177,3.0
178,4.0
179,16.0
180,2.0
181,10.0
182,2.0
183,5.0
184,3.0
185,5.0
186,6.0
187,11.0
188,11.0
189,9.0
190,11.0
191,8.0
192,4.0
193,11.0
194,3.0
195,5.0
196,2.0
197,11.0
198,12.0
199,1.0
200,15.0
201,15.0
202,3.0
203,2.0
204,3.0
205,13.0
206,12.0
207,14.0
208,1.0
209,8.0
210,4.0
211,1.0
212,17.0
213,13.0
214,11.0
215,14.0
216,14.0
217,6.0
218,3.0
219,16.0
220,5.0
221,14.0
222,12.0
223,2.0
224,11.0
225,12.0
226,4.0
227,13.0
228,11.0
229,16.0
230,2.0
231,1.0
232,4.0
233,10.0
234,16.0
235,3.0
236,6.0
237,12.0
238,6.0
239,2.0
240,6.0
241,2.0
242,2.0
243,6.0
244,4.0
245,1.0
246,3.0
247,6.0
248,1.0
249,17.0
250,8.0
251,1.0
252,1.0
253,1.0
254,13.0
255,2.0
256,12.0
257,2.0
258,8.0
259,11.0
260,8.0
261,4.0
262,5.0
263,13.0
264,9.0
265,13.0
266,2.0
267,4.0
268,2.0
269,3.0
270,5.0
271,2.0
272,3.0
273,17.0
274,3.0
275,8.0
276,5.0
277,3.0
278,4.0
279,9.0
280,4.0
281,12.0
282,9.0
283,5.0
284,5.0
285,6.0
286,2.0
287,6.0
288,10.0
289,4.0
290,10.0
291,10.0
292,1.0
293,1.0
294,3.0
295,2.0
296,9.0
297,2.0
298,12.0
299,6.0
300,12.0
301,2.0
302,4.0
303,5.0
304,6.0
305,9.0
306,4.0
307,5.0
308,3.0
309,2.0
310,2.0
311,2.0
312,14.0
313,14.0
314,1.0
315,15.0
316,1.0
317,3.0
318,10.0
319,15.0
320,11.0
321,11.0
322,1.0
323,5.0
324,3.0
325,4.0
326,15.0
327,4.0
328,6.0
329,1.0
330,9.0
331,15.0
332,4.0
333,2.0
334,14.0
335,12.0
336,6.0
337,4.0
338,10.0
339,13.0
340,13.0
341,8.0
342,17.0
343,17.0
344,4.0
345,4.0
346,1.0
347,11.0
348,8.0
349,11.0
350,6.0
351,15.0
352,5.0
353,2.0
354,17.0
355,4.0
356,5.0
357,5.0
358,3.0
359,12.0
360,10.0
361,3.0
362,8.0
363,1.0
364,3.0
365,1.0
366,3.0
367,1.0
368,4.0
369,2.0
370,10.0
371,13.0
372,11.0
373,11.0
374,1.0
375,12.0
376,12.0
377,4.0
378,13.0
379,9.0
380,4.0
381,1.0
382,13.0
383,11.0
384,14.0
385,17.0
386,9.0
387,2.0
388,3.0
389,10.0
390,3.0
391,2.0
392,9.0
393,13.0
394,4.0
395,1.0
396,3.0
397,1.0
398,17.0
399,1.0
400,15.0
401,11.0
402,9.0
403,4.0
404,9.0
405,6.0
406,15.0
407,1.0
408,9.0
409,15.0
410,13.0
411,3.0
412,1.0
413,2.0
414,6.0
415,5.0
416,10.0
417,6.0
418,10.0
419,1.0
420,9.0
421,12.0
422,2.0
423,4.0
424,13.0
425,6.0
426,6.0
427,14.0
428,2.0
429,4.0
430,12.0
431,3.0
432,9.0
433,14.0
434,6.0
435,12.0
436,14.0
437,6.0
438,3.0
439,11.0
440,13.0
441,9.0
442,4.0
443,11.0
444,2.0
445,17.0
446,16.0
447,5.0
448,2.0
449,9.0
450,16.0
451,6.0
452,1.0
453,17.0
454,15.0
455,8.0
456,5.0
457,10.0
458,8.0
459,12.0
460,15.0
461,12.0
462,6.0
463,3.0
464,3.0
465,9.0
466,5.0
467,4.0
468,6.0
469,2.0
470,11.0
471,4.0
472,4.0
473,4.0
474,12.0
475,6.0
476,2.0
477,16.0
478,16.0
479,3.0
480,17.0
481,3.0
482,2.0
483,5.0
484,12.0
485,2.0
486,15.0
487,12.0
488,2.0
489,8.0
490,3.0
491,10.0
492,8.0
493,12.0
494,13.0
495,6.0
496,10.0
497,2.0
498,5.0
499,2.0
500,10.0
501,2.0
502,4.0
503,6.0
504,13.0
505,17.0
506,9.0
507,3.0
508,6.0
509,5.0
510,1.0
511,1.0
512,1.0
513,11.0
514,4.0
515,2.0
516,9.0
517,11.0
518,15.0
519,3.0
520,1.0
521,2.0
522,11.0
523,17.0
524,6.0
525,1.0
526,4.0
527,8.0
528,11.0
529,8.0
530,13.0
531,8.0
532,3.0
533,3.0
534,14.0
535,9.0
536,2.0
537,5.0
538,2.0
539,15.0
540,5.0
541,5.0
542,10.0
543,5.0
544,1.0
545,3.0
546,9.0
547,2.0
548,10.0
549,1.0
550,8.0
551,3.0
552,2.0
553,9.0
554,17.0
555,9.0
556,11.0
557,1.0
558,1.0
559,2.0
560,12.0
561,5.0
562,16.0
563,13.0
564,12.0
565,13.0
566,3.0
567,8.0
568,9.0
569,6.0
570,10.0
571,5.0
572,3.0
573,2.0
574,2.0
575,5.0
576,5.0
577,13.0
578,4.0
579,10.0
580,17.0
581,16.0
582,14.0
583,5.0
584,2.0
585,11.0
586,9.0
587,1.0
588,3.0
589,9.0
590,17.0
591,5.0
592,5.0
593,14.0
594,9.0
595,2.0
596,2.0
597,5.0
598,16.0
599,8.0
600,3.0
601,6.0
602,10.0
603,5.0
604,4.0
605,14.0
606,6.0
607,4.0
608,3.0
609,2.0
610,1.0
611,8.0
612,11.0
613,2.0
614,4.0
615,1.0
616,4.0
617,14.0
618,5.0
619,9.0
620,2.0
621,2.0
622,9.0
623,14.0
624,2.0
625,3.0
626,2.0
627,6.0
628,13.0
629,5.0
630,3.0
631,13.0
632,10.0
633,17.0
634,12.0
635,9.0
636,12.0
637,6.0
638,9.0
639,13.0
640,4.0
641,11.0
642,9.0
643,5.0
644,8.0
645,13.0
